,Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
4600,54435,Australia,"Lean. Linear. Crisp. Focused. This is textbook dry Riesling, showing lime aromas and flavors tinged with hints of talcum powder and beeswax. Drink it now, or hold up until at least 2023.",Killerman's Run,88,20.0,South Australia,Clare Valley,,Joe Czerwinski,@JoeCz,Kilikanoon 2013 Killerman's Run Riesling (Clare Valley),Riesling,Kilikanoon
4601,61172,US,"This is a highly drinkable Pinot that's vibrant with acidity. The palate is sunshiney and ripe with raspberry, cherry, persimmon and Dr. Pepper flavors enhanced by smoky oak.",Reserve,87,23.0,California,Russian River Valley,Sonoma,,,Frei Brothers 2011 Reserve Pinot Noir (Russian River Valley),Pinot Noir,Frei Brothers
4602,87896,France,"This is concentrated, with black plum and damson flavors that are balanced by firm, dense tannins. It has a dry, solid core, with a more perfumed character that merges with the acidity.",Vieilles Vignes,88,55.0,Burgundy,Gevrey-Chambertin,,Roger Voss,@vossroger,Domaine Heresztyn 2010 Vieilles Vignes  (Gevrey-Chambertin),Pinot Noir,Domaine Heresztyn
4603,122944,France,"This is an immensely dense wine that is going to be a classic. The dark tannins are still lined with wood aging but that will go because the fruit underneath is also just as dense and intense. Blackberry, black plum and damson plum give power and sweetness. This is a great wine with huge potential. Drink from 2028.",,97,145.0,Bordeaux,Saint-Estèphe,,Roger Voss,@vossroger,Château Cos d'Estournel 2014  Saint-Estèphe,Bordeaux-style Red Blend,Château Cos d'Estournel
4604,102043,US,"An intriguing wine, with aromas of white pepper, smoked meat, herbs and red fruit. The palate can't deliver all that these aromas have to offer though, seeming underripe and without the structure to hold them together. Interestingly, it's aged in 100% new oak—half French and half American—but the wood doesn't show.",Winemaker Reserve Prayer Rock Vineyards,84,39.0,Oregon,Umpqua Valley,Southern Oregon,Sean P. Sullivan,@wawinereport,Reustle 2010 Winemaker Reserve Prayer Rock Vineyards Syrah (Umpqua Valley),Syrah,Reustle
4605,100983,Portugal,"Too much wood aging gives this wine a burnt, dry character. Beneath this almost-bitter texture lie hints of ripe red fruits and acidity. Wait until 2016 and the wine may become more fruity.",Serradayres,85,,Tejo,,,Roger Voss,@vossroger,Caves Velhas 2013 Serradayres Red (Tejo),Portuguese Red,Caves Velhas
4606,92579,Georgia,"High-toned aromas of dried peach, apple, spice and sandalwood in this qvevri-aged wine give way to a rich, almost silky palate that bursts with notes of yellow flowers and honey-tinged oolong tea. Bright, citrusy acids and bracing, tea-like tannins extend on the long finish.",Kvevri Wine,90,25.0,Kakheti,,,Anna Lee C. Iijima,,Antadze 2010 Kvevri Wine Mtsvane (Kakheti),Mtsvane,Antadze
4607,15033,Portugal,"This wine heads the range of good value wines under the Monte Alentejano name. It has some weight and a tangy, structured character, and has not lost its black-plum flavors. Drink now.",Monte Alentejano Reserva,88,10.0,Alentejano,,,Roger Voss,@vossroger,DFJ Vinhos 2007 Monte Alentejano Reserva Red (Alentejano),Portuguese Red,DFJ Vinhos
4608,26284,France,Pepper and spice come through strongly in this lemon and red-fruit-flavored wine. It has a creamy texture cut through with tangy orange and red currants. The aftertaste is full while always fruity.,Château de la Clapière,88,20.0,Provence,Côtes de Provence,,Roger Voss,@vossroger,Fabre en Provence 2015 Château de la Clapière Rosé (Côtes de Provence),Rosé,Fabre en Provence
4609,107719,Argentina,"Staunch cherry and grape aromas are indicative of what the wine will give. The palate pushes ahead with plum and cherry flavors, but the fruit isn't overly developed and the mouthfeel is more tight and sheer than cushioned and rich. Zesty and firm on the finish, which is par for this course.",,86,18.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Felipe Rutini 2005 Malbec (Mendoza),Malbec,Felipe Rutini
4610,116883,Australia,"Lean and tightly focused, this looks like one for the cellar—try it around 2018 if you can wait. Right now, it shows modest, restrained citrus fruit, hints of wet stone and a wickedly long, sinewy finish.",Mort's Reserve Watervale,91,35.0,South Australia,Clare Valley,,Joe Czerwinski,@JoeCz,Kilikanoon 2011 Mort's Reserve Watervale Riesling (Clare Valley),Riesling,Kilikanoon
4611,86788,US,"Somewhat rugged and astringent now, with a bite of acidity, but it's an enormously rich wine, with blackcurrant and chocolate flavors. Best now with grilled meats. A Bordeaux blend based on Malbec.",Piccolo Cru,86,22.0,California,Calistoga,Napa,,,Paoletti 2008 Piccolo Cru Red (Calistoga),Bordeaux-style Red Blend,Paoletti
4612,90082,US,"A very nice wine that shows the smooth, complex tannin structure, ripe fruit and dry balance you'd want from a Napa Valley Cabernet Sauvignon. You'll like the blackberry, cherry and cedar flavors, enhanced by touches of dried herb and cocoa. Drink now–2015 for fruity freshness.",Claret,90,45.0,California,Napa Valley,Napa,,,Bell 2009 Claret Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Bell
4613,122915,Moldova,"Aromas of honeysuckle and apricot lead the way to flavors of roasted almond, orange blossom and dried apricot in this golden-colored sweet Muscat wine from Moldova. There's a nice amount of acidity to prevent this wine from being cloying.",Naturalles,89,10.0,Moldova,,,Jeff Jenssen,@worldwineguys,Lion-Gri 2013 Naturalles Muscat (Moldova),Muscat,Lion-Gri
4614,63100,France,"Faint but persistent hints of nail-polish remover limit my enthusiasm for this otherwise pleasant wine. Dark, superripe fruit comes across as reasonably deep and concentrated, adding licorice notes on the finish.",,84,15.0,Rhône Valley,Costières de Nîmes,,Joe Czerwinski,@JoeCz,Domaine de la Petite Cassagne 2012 Red (Costières de Nîmes),Rhône-style Red Blend,Domaine de la Petite Cassagne
4615,1129,Chile,"Prickly aromas of juniper and cherry are sharp and lean towards green. This Malbec feels tight and lean, while plum and herbal aromas qualify as basic. A light, racy finish pinches and tastes generic.",Reserva,84,13.0,Maule Valley,,,Michael Schachner,@wineschach,Apaltagua 2014 Reserva Malbec (Maule Valley),Malbec,Apaltagua
4616,49176,Spain,"This label is owned by Parxet, a cava producer, and it delivers a solid, youthful taste of Ribera. There's pepper and earth, and a little oak on the nose. Flavor-wise, it's loaded with snappy black cherry and plum. At first take it's simple and forward, but always tasty and ripe. And with airing a bit of complexity comes on.",Crianza,86,20.0,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,Tionio 2000 Crianza  (Ribera del Duero),Red Blend,Tionio
4617,89481,Italy,"Leather, game, blue flowers and ripe, dark-skinned fruit aromas open this full-bodied wine made from the estate's highest vineyards. The palate offers dried black cherry, ground black pepper, clove, thyme and licorice alongside assertive, fine-grained tannins and fresh acidity. It closes on a graphite note. Drink 2018–2028.",Sassello Gran Selezione,94,79.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello di Verrazzano 2011 Sassello Gran Selezione  (Chianti Classico),Sangiovese,Castello di Verrazzano
4618,102651,US,"Salt, chalk and grapefruit-pith aromas make for a judiciously restrained approach on the nose of this wine, which comes from heritage clones. The palate is mineral-driven with white rock flavors as well as green apple and lime-pith notes.",1772,90,48.0,California,Edna Valley,Central Coast,Matt Kettmann,@mattkettmann,Tolosa 2013 1772 Chardonnay (Edna Valley),Chardonnay,Tolosa
4619,47275,Italy,"Corte Lenguin's Amarone is less intense aromatically and laid-back in general with measured aromas of ripe fruit, resin, tar and mesquite. It offers more in the mouth however, in terms of density and taste, with a broad texture and bright cherry flavors.",,87,36.0,Veneto,Amarone della Valpolicella Classico,,,,Corte Lenguin 2004  Amarone della Valpolicella Classico,"Corvina, Rondinella, Molinara",Corte Lenguin
4620,119998,Argentina,"This Malbec-led blend opens with grapy black-fruit aromas. The palate is saturated through and through, while intensely ripe flavors of blackberry, cassis and black plum finish long but not aggressive. This comes across as being well polished and smooth; drink through 2022.",Zeta,92,45.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Zuccardi 2011 Zeta Malbec-Cabernet Sauvignon (Mendoza),Malbec-Cabernet Sauvignon,Zuccardi
4621,105157,Austria,"A touch of peach is edged with leafy notes of citrus foliage and a touch of elderflower. The palate brings out the peach but also a zestiness reminiscent of grapefruit peel, making for a crisp texture. Full of flavor this has a rounded midpalate despite the slender body.",Ried Gamlitzberg,92,22.0,Südsteiermark,,,Anne Krebiehl MW,@AnneInVino,Strauss 2016 Ried Gamlitzberg Sauvignon Blanc (Südsteiermark),Sauvignon Blanc,Strauss
4622,98636,US,"Boedecker's Athena bottling is a very pretty wine, with a lovely entry offering pure, inviting cherry and berry fruit. Once in the mouth, it gently fades, just slightly disappointing as it seems to lose strength rather than gaining it. But the first impression is charming and delicious.",Athena,89,34.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Boedecker Cellars 2008 Athena Pinot Noir (Willamette Valley),Pinot Noir,Boedecker Cellars
4623,90321,France,"Bright and fruity, this accessible wine is ready to drink. Fresh and packed with red berries, it is juicy and fresh. The aftertaste, with its acidity, has a touch of spice. Drink now.",Prieuré de Cénac Mission,88,16.0,Southwest France,Cahors,,Roger Voss,@vossroger,Château Saint-Didier-Parnac 2014 Prieuré de Cénac Mission Malbec-Merlot (Cahors),Malbec-Merlot,Château Saint-Didier-Parnac
4624,121424,Italy,"You can't beat this low price. No wonder Vitiano is a constant feature on wine lists at restaurants across Rome. This blend of Merlot, Cabernet Sauvignon and Sangiovese offers spicy oak notes, with suggestions of ripe cherry, blackberry and spice.",Vitiano,88,13.0,Central Italy,Umbria,,,,Falesco 2010 Vitiano Red (Umbria),Red Blend,Falesco
4625,101593,US,"An absolutely delicious Pinot Noir. Hard to exaggerate the drinkability factor. Supremely ripe cherry and raspberry fruit is highlighted by brilliantly crisp acidity to make it all bright and lively. Oak plays second fiddle, contributing rich, tasteful notes of smoke, vanilla and buttered cinnamon toast. Just gorgeous for drinking now and for the next 5–6 years with your best fare.",Cedar Lane Vineyard,94,35.0,California,Arroyo Seco,Central Coast,,,Mercy 2008 Cedar Lane Vineyard Pinot Noir (Arroyo Seco),Pinot Noir,Mercy
4626,87985,Spain,"A staunch, almost severe level of oak controls the nose on this barrel-fermented Viura that's narrow on the palate, with high acidity. Oak stays around as the lead flavor, with a hint of sour apple, while texturally this feels solid and not too resiny.",Barrel Fermented,85,15.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Taron 2015 Barrel Fermented Viura (Rioja),Viura,Taron
4627,45516,Argentina,"Berry and cassis aromas turn more saucy with airing. This has a sticky mouthfeel with protruding acids, while flavors of plum and citrus finish short. This is good if you're looking for the basics.",Reserve,85,13.0,Other,Patagonia,,Michael Schachner,@wineschach,Restivo 2011 Reserve Cabernet Sauvignon (Patagonia),Cabernet Sauvignon,Restivo
4628,127809,Italy,"A touch of apple or raspberry gives this bright Brunello a very lively and buoyant first impression. The tannins are firm and tight followed by a sharp, crisp mouthfeel. Pair it with breaded veal or lightly fried chicken.",Villa al Cortile,89,40.0,Tuscany,Brunello di Montalcino,,,,Piccini 2008 Villa al Cortile  (Brunello di Montalcino),Sangiovese Grosso,Piccini
4629,90279,US,"A 100% varietal, this generously proportioned wine offers gamy meat specked in black pepper, the texture smooth and soft. Black fruit and a twist of chocolate add weight and flavor to an already luxurious effort, with length and breadth on the finish.",Kick Ranch,91,64.0,California,Sonoma County,Sonoma,Virginie Boone,@vboone,B Cellars 2013 Kick Ranch Syrah (Sonoma County),Syrah,B Cellars
4630,95403,US,"At more than four years of age, this Syrah is very dry. It's also tannic, with a hard, astringent bite to the blackberries. Somewhat rustic, it seems unlikely to develop in the bottle.",Block Eleven,86,29.0,California,Russian River Valley,Sonoma,,,Mueller 2006 Block Eleven Syrah (Russian River Valley),Syrah,Mueller
4631,17521,Italy,"There's a flashy, flirtatious edge to this Morellino Riserva that puts the spotlight on ripe, succulent aromas of black cherry, blueberry and sweet spice. The wine has polished tannins and a bright, fruit-driven finish.",Riserva Massi di Mandorlaia,89,,Tuscany,Morellino di Scansano,,,,Conte Ferdinando Guicciardini 2005 Riserva Massi di Mandorlaia  (Morellino di Scansano),Sangiovese,Conte Ferdinando Guicciardini
4632,120720,US,"A hint of smoke mingles with fresh apple and pear aromas on this delicate, but silky and textured Pinot Gris. It's slightly off-dry in style, with concentrated apple and apricot flavors touched by a hint of honey. Tart lemon acidity adds balance and vibe.",Curry Creek Vineyards,87,24.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Red Newt Cellars 2011 Curry Creek Vineyards Pinot Gris (Finger Lakes),Pinot Gris,Red Newt Cellars
4633,26722,Spain,"Ripe, saturated berry aromas are toasty and oaky, with a note of licorice. This tannic, bold Mencía lives on the dark side. Flavors of black fruits are spicy, while on the finish this is tarry and charred, with chunky weight.",Adriá,88,,Northern Spain,Bierzo,,Michael Schachner,@wineschach,Vega Montán 2012 Adriá Mencía (Bierzo),Mencía,Vega Montán
4634,82533,Chile,"Clammy and pickled smelling on first take, with melon and apple in the background. Feels choppy, with pithy citrus and mealy apple flavors. More or less the same on the finish, but with acidic bite and tang.",,83,12.0,Maipo Valley,,,Michael Schachner,@wineschach,Haras 2010 Chardonnay (Maipo Valley),Chardonnay,Haras
